name,city,categories,longitude,latitude,review_count
Arbys,Las Vegas,"[Sandwiches, Restaurants]",-115.246608,36.194992,8
Red Rock Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2805472,36.1978251,71
Steiner's Nevada Style Pub,Las Vegas,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",-115.2600699,36.1907268,69
Omelet House Summerlin,Las Vegas,"[Breakfast & Brunch, Italian, Restaurants]",-115.2818774,36.2004665,85
Del Taco,Las Vegas,"[Mexican, Restaurants]",-115.257829,36.196252,16
Wendy's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2479571,36.1962859,7
Dairy Queen,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants]",-115.2573615,36.19518,10
Diamond China 2,Las Vegas,"[Chinese, Restaurants]",-115.281657,36.2006899,28
World Buffet,Las Vegas,"[Buffets, Restaurants]",-115.247371,36.197664,3
Marc's Authentic Italian,Las Vegas,"[Restaurants, Italian]",-115.2509056,36.1962809,3
Yummy Grill & Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.252849,36.196089,319
Quiznos Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.252325,36.1951421,4
Charlie's Down Under,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.2600726,36.1949248,22
March� Bacchus,Las Vegas,"[Wine Bars, Bars, Nightlife, French, Restaurants]",-115.2682033,36.2074847,339
Wienerschnitzel,Las Vegas,[Restaurants],-115.247447,36.197322,6
Jack In the Box,Las Vegas,"[Fast Food, Restaurants]",-115.2581988,36.1964157,8
Baja Fresh Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.2571252,36.1960224,14
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.281363,36.2009876,10
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.2600699,36.1907268,5
Samurai Sam's Teriyaki Grill,Las Vegas,"[Japanese, Restaurants]",-115.259825,36.197534,17
Round Table Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2561493,36.19697189,28
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.212381,36.217635,4
Sonic Drive-In,Las Vegas,"[American (Traditional), Fast Food, Restaurants]",-115.206976,36.240226,14
Dimas Tacos,Las Vegas,"[Mexican, Restaurants]",-115.2428805,36.254562,16
Roberto's Taco Shop #22,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2092861,36.2466674,7
Quiznos,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.2489614,36.2617919,7
Baja Fresh Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.2334038,36.2386219,12
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2501061,36.2628802,8
Memphis Championship Barbecue,Las Vegas,"[Barbeque, Restaurants]",-115.2428492,36.2490797,5
Villapizza,Las Vegas,"[Pizza, Restaurants]",-115.2428492,36.2490797,4
Baba's Tsi-bugan Restaurant,Las Vegas,"[Food, Food Delivery Services, American (New), Filipino, Restaurants]",-115.2358857,36.2433513,28
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.213267,36.217618,6
Fiesta Rancho,North Las Vegas,"[Arts & Entertainment, Casinos, Restaurants]",-115.1962954,36.2015056,52
Domino's Pizza,Las Vegas,"[Sandwiches, Pizza, Chicken Wings, Restaurants]",-115.2330474,36.2402116,5
Bob Taylor's Ranch House,Las Vegas,"[American (Traditional), Steakhouses, Restaurants]",-115.2462757,36.2742311,148
Big Dog's Draft House,Las Vegas,"[Food, American (Traditional), Breweries, Restaurants]",-115.2358276,36.242387,208
Cheyenne Saloon,Las Vegas,"[Bars, Music Venues, Arts & Entertainment, Dive Bars, Nightlife, Restaurants]",-115.2123105,36.2151739,33
Kerry's Sports Pub Pizza & Grill,Las Vegas,"[Pizza, Bars, Restaurants, Sports Bars, Nightlife]",-115.2173307,36.2234468,8
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.212427,36.216778,6
Del Taco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2339219,36.2412119,6
Santa Fe Mining Company,Las Vegas,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",-115.243248,36.252649,20
KFC,Las Vegas,"[Fast Food, Restaurants]",-115.2335805,36.2408055,10
Little Caesars Pizza,Las Vegas,"[Restaurants, Pizza, Italian]",-115.2093151,36.2467534,6
Great China,Las Vegas,"[Chinese, Restaurants]",-115.2476783,36.2618942,16
Grand China Fine Chinese Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.2481338,36.2630448,10
Papa Murphys Take and Bake Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2089314,36.2389627,13
Fatburger,Las Vegas,"[Burgers, American (Traditional), Fast Food, Restaurants]",-115.235295,36.241822,19
Wendy's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2349356,36.2424474,7
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.2302994,36.2399689,7
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.2098027,36.2386849,5
Domino's Pizza,Las Vegas,"[Sandwiches, Pizza, Chicken Wings, Restaurants]",-115.2797316,36.2102347,9
Panda Express,Las Vegas,"[Chinese, Restaurants]",-115.305871,36.193694,8
El Burrito Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.2794155,36.2102322,39
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.300544,36.206848,4
Sultan's Grill,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.3042924,36.19307129,60
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.3036173,36.2065795,3
Sunrise Casablanca,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.0346388,36.1597521,6
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.046879,36.1589979,12
Sonic Drive-In,Las Vegas,"[Fast Food, Restaurants]",-115.0492967,36.1588987,27
Burger King,Las Vegas,"[Fast Food, Restaurants]",-115.309074,36.184049,10
Ruby Tuesday,Las Vegas,[Restaurants],-115.308819,36.183143,14
Fazoli's Italian Restaurant,Las Vegas,"[Restaurants, Italian]",-115.3094988,36.1839721,29
KJ Kitchen,Las Vegas,"[Chinese, Restaurants]",-115.2231413,36.1256877,205
Prommares Thai Food,Las Vegas,"[Thai, Restaurants]",-115.2316887,36.144212,133
Sammy's Woodfired Pizza and Grill,Las Vegas,"[Pizza, Gluten-Free, Restaurants]",-115.2364833,36.1442244,164
Sushi On Rainbow,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.242438,36.126717,125
Hooters Casino Hotel,Las Vegas,"[Casinos, Arts & Entertainment, American (Traditional), American (New), Restaurants]",-115.1675034,36.09980774,770
Pho Saigon 8,Las Vegas,"[Vietnamese, Restaurants]",-115.2187129,36.125761,319
Fiesta Filipina,Las Vegas,"[Filipino, Restaurants]",-115.2247746,36.1286223,44
Arby's Roast Beef Sandwich Restaurants,Las Vegas,"[Sandwiches, Restaurants]",-115.2431473,36.1468919,5
Kopper Keg Restaurant & Lounge,Las Vegas,"[American (Traditional), Restaurants]",-115.2438882,36.146289,13
Rincon De Buenos Aires,Las Vegas,"[Steakhouses, Argentine, Restaurants]",-115.213915,36.1267101,124
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2335289,36.1591886,11
Domino's Pizza,Las Vegas,"[Sandwiches, Pizza, Chicken Wings, Restaurants]",-115.2241267,36.1589665,5
HoneyBaked,Las Vegas,"[Food, Caterers, Specialty Food, Delis, Sandwiches, Event Planning & Services, Restaurants, Meat Shops]",-115.2434253,36.1583497,8
Polish Deli,Las Vegas,"[Delis, Sandwiches, Salad, Restaurants]",-115.2225113,36.1593493,18
Original Pancake House,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.2072699,36.1589104,83
Buffet Asia,Las Vegas,"[Dim Sum, Sushi Bars, Japanese, Chinese, Restaurants]",-115.2422681,36.144758,164
Que Huong Restaurant,Las Vegas,"[Vietnamese, Restaurants]",-115.225945,36.126625,27
Popeyes Chicken & Biscuits,Las Vegas,"[Fast Food, Restaurants]",-115.225724,36.143699,20
Mr D's Sportsbar & Grill,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.242763,36.151297,33
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.2437024,36.1520108,8
Wendy's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2442322,36.1574585,7
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.2257587,36.144723,8
Winchells Donuts,Las Vegas,"[Food, Donuts, Sandwiches, Restaurants]",-115.2249786,36.1282179,19
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2431013,36.1456254,21
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.208898,36.126592,5
Dairy Queen,Las Vegas,"[Fast Food, Restaurants]",-115.225621,36.1251279,21
Sonic Drive-In,Las Vegas,"[Fast Food, Restaurants]",-115.233012,36.143552,33
Sushi Yamaguchi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2222504,36.1593466,35
The Tap House,Las Vegas,"[Bars, Restaurants, Nightlife, Italian]",-115.218416,36.158414,51
Fatburger,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.207506,36.1589501,8
New York Pizza & Pasta,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2244681,36.1455047,88
Blue Ox Tavern,Las Vegas,"[Bars, American (Traditional), Breakfast & Brunch, Nightlife, Sports Bars, Restaurants]",-115.2217,36.142636,43
Roma Deli & Restaurant 1,Las Vegas,"[Delis, Italian, Restaurants]",-115.2198749,36.1253063,99
Marnee Thai Restaurant,Las Vegas,"[Thai, Restaurants]",-115.2182851,36.1265084,47
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.242438,36.126717,3
Burger King,Las Vegas,"[Burgers, Hot Dogs, Restaurants]",-115.243384,36.126001,8
Cathay House Restaurant,Las Vegas,"[Asian Fusion, Cantonese, Dim Sum, Chinese, Restaurants]",-115.213915,36.1267101,242
Maui Rose Hawaiian Bbq,Las Vegas,"[Hawaiian, Restaurants]",-115.242714,36.159527,4
Wienerschnitzel,Las Vegas,"[Hot Dogs, Restaurants]",-115.243109,36.152902,9
Schlotzsky's Deli,Las Vegas,"[Delis, Sandwiches, Restaurants]",-115.2091863,36.1586671,48
Tacos El Compita,Las Vegas,"[Mexican, Restaurants]",-115.2248585,36.1593157,39
Gyro Time Restaurant,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.2125772,36.1588203,33
Farm Basket,Las Vegas,"[Fast Food, Restaurants]",-115.2250915,36.1594218,54
Panda Express,Las Vegas,"[Fast Food, Chinese, Restaurants]",-115.2430274,36.14920378,11
Nevada Chicken Cafe,Las Vegas,"[Salad, Sandwiches, Barbeque, Restaurants]",-115.2266305,36.1437858,142
Burger King,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2967647,36.0941218,5
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2977988,36.09928985,10
The Lodge At Fort Apache,Las Vegas,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",-115.296933,36.0834649,31
Panera Bread,Las Vegas,"[Soup, Sandwiches, Salad, Restaurants]",-115.2967171,36.0957458,117
Panda Express,Las Vegas,"[Fast Food, Chinese, Restaurants]",-115.2973192,36.0952252,7
Fazoli's 5268,Las Vegas,"[Restaurants, Italian]",-115.2967344,36.0936258,14
The Range Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1710333,36.1226679,106
Mandarin Express,Las Vegas,"[Chinese, Restaurants]",-115.025472,36.19418,19
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.025472,36.19418,5
PT's,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.040472,36.195696,7
Rubalcabas Taco Shop,Las Vegas,"[Mexican, Restaurants]",-115.0603531,36.1959165,23
Mama Maria's Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.0404551,36.1956384,67
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.030222,36.195148,4
Timbers - Horizon Ridge,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.0502202,36.0224814,35
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2438946,36.0216665,18
Seoul Market,Las Vegas,"[Food, Grocery, Korean, Restaurants]",-115.1278021,36.1006803,3
Jasmine Express,North Las Vegas,"[Vietnamese, Asian Fusion, Chinese, Restaurants]",-115.1539433,36.2604501,124
Domino's Pizza,N Las Vegas,"[Sandwiches, Pizza, Chicken Wings, Restaurants]",-115.1528655,36.2529787,6
Northstar Bar & Grill,North Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.1528158,36.254107,10
Jack in the Box,N Las Vegas,"[Burgers, Restaurants]",-115.1553764,36.2604093,3
McDonald's,North Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1794648,36.2619318,6
Applebee's,Las Vegas,"[Steakhouses, Bars, American (Traditional), Nightlife, Restaurants]",-115.1450717,36.057545,30
Papa John's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.259744,36.1670663,22
Pump N Snack,Las Vegas,"[Gas & Service Stations, Food, Automotive, Convenience Stores, Restaurants, Fast Food]",-115.138204,36.172375,3
Aloha Specialties,Las Vegas,"[Hawaiian, Restaurants]",-115.1450046,36.1730572,407
Binion's Hotel & Casino,Las Vegas,"[Arts & Entertainment, Restaurants, Bars, Casinos, Event Planning & Services, Lounges, Nightlife, Hotels & Travel, American (New), Hotels]",-115.144061,36.171235,132
Chicago Joe's Restaurant,Las Vegas,"[Restaurants, Italian]",-115.1478836,36.1609974,141
Strip Sandwich Shop,Las Vegas,"[Delis, Restaurants]",-115.1444757,36.1631791,6
Dona Maria Tamales Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.147258,36.1594218,112
Mariscos El Mariachi,Las Vegas,"[Mexican, Restaurants]",-115.1160157,36.1723561,4
El Sombrero Cafe,Las Vegas,"[Mexican, Restaurants]",-115.1512318,36.1627231,59
El Gaucho Lucas Cafe,Las Vegas,"[Delis, Cafes, Breakfast & Brunch, Restaurants]",-115.1442646,36.1679528,22
Burger King,Las Vegas,"[Burgers, Restaurants]",-115.1172573,36.1738146,6
Uncle Joe's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1405453,36.1691679,120
Salvadoreno Restaurant,Las Vegas,"[Latin American, Restaurants]",-115.14082,36.179408,12
Hugo's Cellar,Las Vegas,"[Steakhouses, Seafood, American (Traditional), Restaurants]",-115.142535,36.16950173,377
Andre's,Las Vegas,"[French, Restaurants]",-115.141552,36.164944,8
Tony Roma's,Las Vegas,"[Steakhouses, Seafood, American (Traditional), Restaurants]",-115.1435262,36.1707639,109
Second Street Grill,Las Vegas,"[American (Traditional), American (New), Restaurants]",-115.1435262,36.1707639,38
Carson Street Cafe,Las Vegas,"[American (Traditional), Restaurants]",-115.1236725,36.16864538,63
La Bayou Casino,Las Vegas,"[Arts & Entertainment, Bars, Casinos, Cocktail Bars, Nightlife, American (New), Restaurants]",-115.145849,36.17115,44
Las Vegas Jerkys,Las Vegas,"[Food, Specialty Food, Hawaiian, Restaurants]",-115.1455,36.172231,43
Center Stage Restaurant,Las Vegas,"[Steakhouses, Restaurants]",-115.1463616,36.1716577,4
Odyssey Pizza,Las Vegas,"[Pizza, Restaurants]",-115.122786,36.161095,5
Garden Court Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1451099,36.17409732,271
Cook On Wok Chinese Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.0461821,36.055507,10
Mamacita's Restaurant,Las Vegas,"[Cuban, Mexican, Restaurants]",-115.1390624,36.1684442,42
Piccadilly Pizza Fremont,Las Vegas,"[Pizza, Restaurants]",-115.141972,36.170125,37
El Tenampa,Las Vegas,"[Mexican, Restaurants]",-115.1149347,36.1720928,3
Los Molcajetes,Las Vegas,"[Mexican, Restaurants]",-115.1167343,36.1879301,55
La Palapa,Las Vegas,"[Mexican, Restaurants]",-115.116626,36.1871809,15
Roberto's Taco Shop,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.116566,36.186453,15
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.2250385,36.1144231,10
Del Taco,Las Vegas,"[Mexican, Restaurants]",-115.2231986,36.0996345,16
Pho Huong Saigon,Las Vegas,"[Vietnamese, Restaurants]",-115.207512,36.123589,26
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.224125,36.099964,8
Red Shrimp Company,Las Vegas,"[Chinese, Restaurants]",-115.2245118,36.1153521,31
My Buddy's Greek Cafe,Las Vegas,"[Greek, Cafes, Restaurants]",-115.22429,36.122985,23
Little Caesars Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2445968,36.1008769,11
Tasty Island Carribean Food & Deli,Las Vegas,"[Delis, Caribbean, Restaurants]",-115.2410939,36.114987,48
Thai BBQ,Las Vegas,"[Thai, Restaurants]",-115.2243599,36.1129299,84
Byblos Cafe & Pastries,Las Vegas,"[Bakeries, Mediterranean, Middle Eastern, Food, Restaurants]",-115.206845,36.114821,5
Milano's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.207512,36.123589,4
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.209737,36.114935,78
Jack In the Box,Las Vegas,"[Fast Food, Restaurants]",-115.242659,36.11491,14
Josette's Bistro,Las Vegas,"[Bakeries, Food, French, Restaurants]",-115.209737,36.114935,4
The Emergency Room Lounge,Las Vegas,"[Bars, Nightlife, Lounges, Restaurants]",-115.21134,36.11274,3
Kung Fu Thai & Chinese Restaurant,Las Vegas,"[Thai, Vegetarian, Chinese, Restaurants]",-115.1904588,36.1261484,246
El Taco Feliz,Las Vegas,"[Mexican, Restaurants]",-115.2056,36.115074,62
McMullan's Irish Pub,Las Vegas,"[Nightlife, Breakfast & Brunch, Irish Pub, Bars, Restaurants]",-115.2044461,36.1016356,242
Los Compadres Meat Market,Las Vegas,"[Grocery, Mexican, Food, Specialty Food, Meat Shops, Restaurants]",-115.2085036,36.12296145,10
Eliseevsky Restaurant,Las Vegas,"[Russian, Restaurants]",-115.206845,36.114821,8
Minuto's Italian Deli,Las Vegas,"[Delis, Restaurants]",-115.227134,36.0999899,4
Ruth's Chris Steak House,Las Vegas,"[Steakhouses, Restaurants]",-115.2030909,36.1153881,15
Las Islitas,Las Vegas,"[Seafood, Mexican, Restaurants]",-115.2411808,36.1142513,18
Wendy's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2019773,36.1151551,6
Paisanos Pizza,Las Vegas,"[Pizza, Restaurants]",-115.206845,36.114821,7
Pasta Mia West,Las Vegas,"[Restaurants, Italian]",-115.2015722,36.1147889,90
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.2320254,36.1151927,13
La Mexicana Bakery & Deli,Las Vegas,"[Bakeries, Food, Mexican, Restaurants]",-115.208765,36.123033,13
Golden Dragon Chinese Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.2257656,36.10119446,46
Polaris Street Cafe,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.186134,36.123843,21
Bonito Michoacan,Las Vegas,"[Mexican, Restaurants]",-115.2088623,36.1221908,224
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.1884915,36.1014934,7
Jackson's Bar & Grill,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.2235321,36.1152796,94
Chang's Hong Kong Cuisine,Las Vegas,"[Seafood, Cantonese, Dim Sum, Chinese, Restaurants]",-115.20764,36.105081,366
Arby's,Las Vegas,"[Fast Food, Restaurants]",-115.2234426,36.1147533,6
Thai Spice,Las Vegas,"[Food, Ethnic Food, Thai, Specialty Food, Restaurants]",-115.2009972,36.1154037,59
Verrazano Pizza,Las Vegas,"[Pizza, Restaurants]",-115.241875,36.116132,21
Metro Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2097984,36.1182771,166
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.2463714,36.1233362,3
Ferraro's Italian Restaurant & Wine Bar,Las Vegas,"[Restaurants, Italian]",-115.151258,36.109129,341
Nora's Cuisine,Las Vegas,"[Restaurants, Pizza, Italian]",-115.223604,36.115274,525
PT's,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.2066735,36.1148713,10
Kabob Palace,Las Vegas,"[Food, Ethnic Food, Specialty Food, Greek, Persian/Iranian, Restaurants]",-115.244258,36.100691,15
Wok N Roll,Las Vegas,"[Chinese, Restaurants]",-115.1944322,36.1253894,11
Black Bear Diner,Las Vegas,"[Breakfast & Brunch, American (Traditional), Diners, Restaurants]",-115.2274763,36.10034571,484
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.2266847,36.1146183,18
Papa John's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2098642,36.1002283,19
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.195667,36.114927,7
Cariba Charlie's,Las Vegas,"[American (Traditional), Restaurants]",-115.2432036,36.1010837,5
Gaylord India Restaurant,Las Vegas,"[Pakistani, Indian, Restaurants]",-115.186442,36.118699,45
M & M Soul Food,Las Vegas,"[Soul Food, Restaurants]",-115.225496,36.107577,8
El Alacran De Durango,Las Vegas,"[Mexican, Restaurants]",-115.190984,36.122421,10
Michael's Pub,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.241875,36.116132,22
Loose Caboose Flamingo,Las Vegas,"[American (Traditional), Restaurants]",-115.200037,36.11494,27
The Famous Burritos,Las Vegas,"[Mexican, Restaurants]",-115.2430754,36.1226985,8
El Pollo Loco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2084649,36.1175205,19
Viva Mercado's,Las Vegas,"[Mexican, Restaurants]",-115.2434921,36.12484206,135
Krung Thai Restaurant,Las Vegas,"[Thai, Restaurants]",-115.207626,36.1145349,92
Roberto's Taco Shop,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2412251,36.1148956,19
Little Italy Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.190984,36.122421,22
Baja Fresh Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.2426472,36.1126764,8
Sushi Factory,Las Vegas,"[Sushi Bars, Buffets, Japanese, Restaurants]",-115.226559,36.101139,101
Koji Restaurant,Las Vegas,"[Sushi Bars, Chinese, Restaurants]",-115.2024506,36.10229952,66
