name,city,categories,longitude,latitude,review_count
Carmine's,Las Vegas,"[Nightlife, Bars, Restaurants, Sports Bars, Italian]",-115.2789801,36.1361132,37
Claim Jumper,Las Vegas,"[American (New), Restaurants]",-115.2907411,36.15843933,147
Chicago Brewing Company,Las Vegas,"[Food, American (New), Breweries, Restaurants]",-115.2978977,36.14726,237
Rocco's NY Italian Deli,Las Vegas,"[Italian, Delis, Pizza, Restaurants]",-115.2627893,36.1572392,115
Go Raw Cafe,Las Vegas,"[Food, Vegetarian, Juice Bars & Smoothies, Vegan, Restaurants]",-115.2844243,36.1385383,136
King & I,Las Vegas,"[Thai, Restaurants]",-115.284115,36.138984,108
Marie Callenders Restaurant & Bakery,Las Vegas,"[Bakeries, Food, American (New), Restaurants]",-115.2700332,36.1437557,47
Mimi's Cafe,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.2918681,36.1576804,90
IHOP,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.3008423,36.1444204,28
Macayo's Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.270792,36.143312,82
The Hush Puppy,Las Vegas,"[Seafood, Southern, Restaurants]",-115.2502497,36.1585717,109
Lakes Lounge,Las Vegas,"[American (Traditional), Restaurants]",-115.2842541,36.1384195,78
The Melting Pot,Las Vegas,"[Fondue, Restaurants]",-115.2891857,36.1608311,141
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.2757054,36.1445189,36
Paymon's Mediterranean Cafe & Hookah Lounge,Las Vegas,"[Greek, Mediterranean, Middle Eastern, Restaurants]",-115.273936,36.144668,285
Rubio's Fresh Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.298961,36.144951,63
Sushi Fever,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2599825,36.14314645,178
Roy's Restaurant,Las Vegas,"[Asian Fusion, Hawaiian, Restaurants]",-115.2851944,36.1585173,104
Rosemary's Restaurant,Las Vegas,"[American (New), Restaurants]",-115.269055,36.1437795,322
Pearl Wok To Go,Las Vegas,"[Chinese, Restaurants]",-115.278969,36.159901,39
Hedary's Mediterranean Restaurant,Las Vegas,"[Greek, Lebanese, Mediterranean, Middle Eastern, Restaurants]",-115.2536257,36.1430817,115
Villa Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2789626,36.1281441,41
Jersey Mike's Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.2875418,36.1595648,46
Outside Inn,Las Vegas,"[American (Traditional), Restaurants]",-115.31363,36.1573134,44
Three Angry Wives,Las Vegas,"[Pubs, Bars, Nightlife, Irish, Restaurants]",-115.2880294,36.1594296,120
Panevino Restaurant,Las Vegas,"[Bars, Restaurants, Nightlife, Italian]",-115.162891,36.07082623,174
Metro Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.134347,36.1003692,210
Memphis Championship Barbecue,Las Vegas,"[Barbeque, Restaurants]",-115.1226908,36.0576948,224
Sonic Drive-In,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1234868,36.0578552,34
El Herradero Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.1285587,36.0573012,28
Chipotle Mexican Grill,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.1370645,36.10707963,72
Tropical Smoothie Cafe,Las Vegas,"[Food, Juice Bars & Smoothies, Sandwiches, Restaurants]",-115.120364,36.057462,51
Nathan's Famous,Las Vegas,"[Hot Dogs, Restaurants]",-115.175922,36.095424,64
Border Grill,Las Vegas,"[Tapas/Small Plates, Breakfast & Brunch, Mexican, Restaurants]",-115.1758142,36.08994986,795
Roy's Restaurant,Las Vegas,"[Seafood, Restaurants]",-115.1497024,36.1151798,324
Yama Sushi,Las Vegas,"[Sushi Bars, Restaurants]",-115.1350058,36.11549955,1013
Blueberry Hill Family Restaurant,Las Vegas,"[Breakfast & Brunch, Diners, Restaurants]",-115.1327808,36.1142203,215
Rincon Catracho,Las Vegas,"[Latin American, Restaurants]",-115.1370379,36.1138571,27
Red Lobster,Las Vegas,"[Seafood, American (Traditional), Restaurants]",-115.1204951,36.114311,62
Paymon's Mediterranean Cafe & Lounge,Las Vegas,"[Greek, Vegetarian, Mediterranean, Restaurants]",-115.13823,36.1135943,314
Kabuki Japanese Restaurant,Las Vegas,"[Asian Fusion, Sushi Bars, Japanese, Restaurants]",-115.1781889,36.06734095,321
Olive Garden Italian Restaurant,Las Vegas,"[Restaurants, Italian]",-115.132238,36.113633,77
Macayo's Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.1347157,36.1004431,44
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.151261,36.108898,252
IHOP,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.1370825,36.12053988,36
Sergio's Italian Gardens,Las Vegas,"[Restaurants, Italian]",-115.1265829,36.100414,78
Strings Italian Cafe,Las Vegas,"[Restaurants, Italian]",-115.120376,36.101357,48
Felipito's Mexican Food,Las Vegas,"[Mexican, Restaurants]",-115.1350607,36.1006247,60
Crown & Anchor British Pub,Las Vegas,"[Pubs, Bars, Nightlife, British, Restaurants]",-115.134574,36.101467,251
King & I,Las Vegas,"[Thai, Restaurants]",-115.138749,36.1007863,71
Lupo,Las Vegas,"[Restaurants, Italian]",-115.175303,36.092078,284
Carluccio's Tivoli Gardens,Las Vegas,"[Restaurants, Italian]",-115.128565,36.099959,43
Cuba Cafe Restaurant,Las Vegas,"[Cuban, Restaurants]",-115.125135,36.100336,157
Stephano's Greek & Mediterranean Grill,Las Vegas,"[Greek, Mediterranean, Middle Eastern, Restaurants]",-115.1359481,36.1050259,220
Blue Ox Central,Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.1176587,36.0806934,35
Stake Out,Las Vegas,"[Pubs, Bars, Nightlife, Restaurants]",-115.13605,36.102784,64
Cili Restaurant,Las Vegas,"[American (New), Event Planning & Services, Venues & Event Spaces, Restaurants]",-115.175499,36.083212,27
Jason's Deli,Las Vegas,"[Delis, Restaurants]",-115.136879,36.117891,111
Mint Indian Bistro,Las Vegas,"[Indian, Restaurants]",-115.1474047,36.11487547,518
Aloha Kitchen,Las Vegas,"[Hawaiian, Restaurants]",-115.1377866,36.1035184,201
Cabo Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.085162,36.1310868,28
Casa Di Amore,Las Vegas,"[Restaurants, American (New), Italian]",-115.1116708,36.1003826,324
Blueberry Hill Family Restaurant,Las Vegas,"[Breakfast & Brunch, Diners, Restaurants]",-115.092388,36.1161975,197
Wo Fat,Las Vegas,"[Chinese, Restaurants]",-115.0935822,36.13000488,80
Chapala's Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.1039694,36.09971,78
Geisha Steakhouse,Las Vegas,"[Steakhouses, Japanese, Restaurants]",-115.0927902,36.1296013,68
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.0911513,36.1170748,40
Geri's Olde Philadelphia Restaurant,Las Vegas,"[American (Traditional), Sandwiches, Restaurants]",-115.0996426,36.1014577,49
Thai Room,Las Vegas,"[Thai, Restaurants]",-115.1024835,36.0990599,74
Original Lindo Michoacan,Las Vegas,"[Mexican, Restaurants]",-115.113318,36.129159,460
Cafe Verdi,Las Vegas,"[Burgers, Restaurants, Pizza, Italian]",-115.1378447,36.1161328,49
Great Buns Bakery,Las Vegas,"[Bakeries, Food, Restaurants, Sandwiches, Desserts]",-115.103546,36.100745,67
Joey's Pizza,Las Vegas,"[Pizza, Sandwiches, Restaurants]",-115.0643554,36.12926596,27
Sushi On Tropicana,Las Vegas,"[Sushi Bars, Buffets, Japanese, Restaurants]",-115.114283,36.099319,123
Geebee's Bar & Grill,Las Vegas,"[American (Traditional), Restaurants]",-115.171268,36.034012,34
Beijing Chinese Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.1190908,36.0211192,53
Thai House Restaurant,Las Vegas,"[Thai, Chinese, Restaurants]",-115.1364827,36.01165133,202
T-Bird Lounge & Restaurant,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.1188775,36.0176758,61
Casa Don Juan,Las Vegas,"[Seafood, Mexican, Restaurants]",-115.1538305,36.157156,399
Popeye's Chicken & Biscuits,Las Vegas,"[Fast Food, Southern, Restaurants]",-115.1703534,36.0418801,32
Lefty's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.146159,36.006922,42
Sushi Mon,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.136169,36.011942,623
The Bootlegger Bistro,Las Vegas,"[Restaurants, Italian]",-115.1715393,36.04899216,306
Verrazano Pizza,Las Vegas,"[Pizza, Restaurants]",-115.120455,36.041095,31
Mama Depalma's Pizza & Bistro,Las Vegas,"[Restaurants, Pizza, Italian]",-115.1371278,36.0106875,86
Chopstix,Las Vegas,"[Chinese, Restaurants]",-115.12046,36.041101,58
Boulevard Bar & Grille,Las Vegas,"[Nightlife, Bars, American (Traditional), Sports Bars, Restaurants]",-115.171766,36.010762,50
Denny's Restaurant,Las Vegas,"[Diners, Restaurants]",-115.1183069,36.0197781,31
The Cracked Egg,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.2624712,36.2191781,144
Viva El Taco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.27675,36.219022,30
Sushi In Summerlin,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2595642,36.2185429,37
Dona Maria Tamales Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.2515275,36.2191606,130
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.2590423,36.21870801,44
Gyro Time Restaurant,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.2627104,36.2184533,44
Cook On Wok,Las Vegas,"[Chinese, Restaurants]",-115.2761585,36.2190695,45
Grand China III,Las Vegas,"[Chinese, Restaurants]",-115.2798639,36.3000254,33
Del Taco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.3207633,36.1591357,30
Samurai Sam's Teriyaki Grill,Las Vegas,"[Japanese, Restaurants]",-115.3214437,36.16041626,34
Ho Ho Ho Chinese Gourmet,Las Vegas,"[Chinese, Restaurants]",-115.3171931,36.1585157,45
Brando's Sportsbar,Las Vegas,"[Pizza, Bars, Restaurants, Sports Bars, Nightlife]",-115.193713,36.038397,36
Molly Malone's Irish Pub,Las Vegas,"[American (Traditional), Restaurants]",-115.182206,35.973171,45
Verrazano Pizza,Las Vegas,"[Pizza, Restaurants]",-115.244801,36.171328,90
Spiedini Ristorante,Las Vegas,"[Restaurants, Italian]",-115.2910289,36.1757303,46
Jamms Restaurant,Las Vegas,"[Breakfast & Brunch, American (Traditional), American (New), Restaurants]",-115.245078,36.159706,372
Tokyoto Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2910679,36.1607472,49
Jason's Deli,Las Vegas,"[Food, Desserts, Delis, Sandwiches, Restaurants]",-115.2910671,36.1607478,82
P.F. Chang's,Las Vegas,"[Gluten-Free, Asian Fusion, Chinese, Restaurants]",-115.2919547,36.1594239,157
Kobe Sushi Bar,Las Vegas,"[Sushi Bars, Restaurants]",-115.2944204,36.1160268,89
Sedona Lounge,Las Vegas,"[American (New), Restaurants]",-115.3010613,36.1156714,196
Little Dumpling,Las Vegas,"[Thai, Chinese, Restaurants]",-115.2945959,36.11594439,30
Hikari,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.261435,36.112983,314
International House of Pancakes,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.262993,36.27137207,32
Mark Rich's New York Pizza & Pasta,Las Vegas,"[Pizza, Restaurants]",-115.2676367,36.2709598,78
Lotus of Siam,Las Vegas,"[Thai, Restaurants]",-115.1428262,36.14356626,2063
Osaka Japanese Bistro Summerlin,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.257445,36.195768,124
Red Square Restaurant & Vodka Lounge,Las Vegas,"[Bars, American (Traditional), Cocktail Bars, Nightlife, Steakhouses, Restaurants]",-115.1761563,36.09278851,434
Jasmine,Las Vegas,"[Bars, Nightlife, Chinese, Restaurants]",-115.177001,36.11199,195
Emeril's New Orleans Fish House,Las Vegas,"[Seafood, American (New), Restaurants]",-115.169191,36.105982,597
Burger Bar,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.176247,36.092875,1986
Mesa Grill,Las Vegas,"[Southern, Restaurants]",-115.171051,36.12595131,2143
Nobu,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1534933,36.10916361,751
Delmonico Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1693773,36.12179155,1037
Palm Restaurant,Las Vegas,"[Seafood, Steakhouses, American (New), Restaurants]",-115.176032,36.118329,401
Ichiban Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1684081,36.1135342,108
Mon Ami Gabi,Las Vegas,"[Breakfast & Brunch, Steakhouses, French, Restaurants]",-115.1725885,36.11295248,4578
Andre's,Las Vegas,"[American (Traditional), French, Restaurants]",-115.1745272,36.1046129,248
V Bar,Las Vegas,"[Bars, American (New), Nightlife, Lounges, Restaurants]",-115.1690649,36.12285196,142
Sahara Hotel,Las Vegas,"[Arts & Entertainment, Casinos, Event Planning & Services, Hotels & Travel, Hotels, Restaurants]",-115.156483,36.142229,192
The Peppermill Restaurant & Fireside Lounge,Las Vegas,"[Bars, American (Traditional), Breakfast & Brunch, Nightlife, Lounges, Restaurants]",-115.163122,36.13361303,1394
BOA Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.136389,36.175,190
Tom Colicchio's Craftsteak,Las Vegas,"[Steakhouses, American (New), Restaurants]",-115.167691,36.103053,1531
Pink Taco,Las Vegas,"[Mexican, Restaurants]",-115.1538714,36.1100828,646
Bouchon Bistro,Las Vegas,"[Breakfast & Brunch, French, Restaurants]",-115.1702789,36.12229341,2593
Olives,Las Vegas,"[Bars, Mediterranean, Nightlife, Restaurants]",-115.17698,36.111978,1124
Canyon Ranch Cafe,Las Vegas,"[Food, Desserts, Breakfast & Brunch, Cafes, Restaurants]",-115.1701939,36.1226902,88
Le Cirque,Las Vegas,"[French, Restaurants]",-115.175263,36.11312656,397
Mr. Lucky's 24-7,Las Vegas,"[American (Traditional), Diners, Restaurants]",-115.1525895,36.10829438,525
Shibuya,Las Vegas,"[Japanese, Restaurants]",-115.1692673,36.10270276,586
Sterling Brunch,Las Vegas,"[Buffets, Restaurants]",-115.17099,36.114355,221
Hofbrauhaus - Las Vegas,Las Vegas,"[German, Bars, Nightlife, Restaurants]",-115.1513485,36.1076658,846
Il Fornaio,Las Vegas,"[Restaurants, Italian]",-115.1735161,36.1030009,329
The Buffet,Las Vegas,"[American (Traditional), Buffets, Restaurants]",-115.1767584,36.1044875,289
Tiffany's Cafe,Las Vegas,"[Cafes, Diners, Restaurants]",-115.15304,36.150704,108
The Buffet at Bellagio,Las Vegas,"[American (New), Buffets, Restaurants]",-115.1764088,36.11316041,2583
Spice Market Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1716661,36.11025031,1163
Bartolotta Ristorante di Mare,Las Vegas,[Restaurants],-115.1659163,36.1275008,352
AquaKnox,Las Vegas,"[Seafood, Restaurants]",-115.1693695,36.12181303,285
SW Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1669985,36.12617014,603
Diego Mexican Cuisine,Las Vegas,"[Mexican, Restaurants]",-115.1685807,36.10350893,266
Cafe Belle Madeleine,Las Vegas,"[Bakeries, Food, Cafes, Restaurants]",-115.1714051,36.12070094,111
La Creperie,Las Vegas,"[Creperies, French, Restaurants]",-115.1713514,36.11252664,324
RM Seafood,Las Vegas,"[Seafood, Sushi Bars, Restaurants]",-115.1379938,36.08952868,655
Picasso,Las Vegas,"[Bars, Nightlife, French, Restaurants]",-115.177001,36.11199,532
Lago Buffet,Las Vegas,"[Arts & Entertainment, Buffets, Casinos, Event Planning & Services, Hotels & Travel, Restaurants, Hotels]",-115.146372,36.124423,210
Foundation Room,Las Vegas,"[Bars, Dance Clubs, Nightlife, Lounges, American (New), Restaurants]",-115.1751614,36.0918639,297
"Red, White & Blue Restaurant",Las Vegas,"[American (Traditional), Restaurants]",-115.1730561,36.0919655,232
Grand Lux Cafe,Las Vegas,"[Food, Desserts, American (Traditional), Restaurants]",-115.1701225,36.12227644,1645
House of Blues,Las Vegas,"[Arts & Entertainment, Music Venues, Restaurants, Hotels, Event Planning & Services, Hotels & Travel, American (New), Nightlife]",-115.1758683,36.0928665,510
Okada,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1711298,36.128561,208
Cafe Ba-Ba-Reeba,Las Vegas,"[Tapas Bars, Spanish, Restaurants]",-115.170815,36.1274245,97
ISLA Mexican Kitchen & Tequila Bar,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.172324,36.1245369,208
Sweet Tomatoes,Las Vegas,"[Vegetarian, Buffets, Salad, Restaurants]",-115.2405562,36.1972177,122
Gardu�,Las Vegas,"[Mexican, Restaurants]",-115.2067011,36.1104125,115
SEABLUE by Michael Mina,Las Vegas,"[Seafood, Restaurants]",-115.1724261,36.1011972,241
Neros,Las Vegas,"[Seafood, Steakhouses, Restaurants]",-115.173336,36.119556,62
Margaritaville,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.172601,36.115606,818
Le Provencal,Las Vegas,"[Italian, French, Restaurants]",-115.170579,36.11250064,131
Sushi Mon,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2798899,36.14359527,272
Sugar & Ice,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Sandwiches, Restaurants]",-115.165731,36.126506,87
Jean Philippe Patisserie,Las Vegas,"[Bakeries, Food, Specialty Food, Desserts, Chocolatiers & Shops, Restaurants]",-115.178175,36.10681461,825
Bradley Ogden,Las Vegas,"[American (New), Restaurants]",-115.173336,36.119556,201
The Buffet,Las Vegas,"[Buffets, Restaurants]",-115.16559,36.12688722,2949
FIX,Las Vegas,"[Steakhouses, Seafood, American (New), Restaurants]",-115.177001,36.11199,417
Red 8,Las Vegas,"[Chinese, Restaurants]",-115.1659684,36.12578335,348
Michael Mina,Las Vegas,"[Nightlife, Seafood, American (New), Bars, Restaurants]",-115.177001,36.11199,420
Daniel Boulud Brasserie,Las Vegas,"[French, Restaurants]",-115.136389,36.175,222
Country Club,Las Vegas,"[Breakfast & Brunch, Steakhouses, Restaurants]",-115.1635365,36.12642297,168
RA Sushi Bar Restaurant,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1684173,36.13974493,495
Alex,Las Vegas,"[American (New), French, Restaurants]",-115.146372,36.124423,128
Ah Sin,Las Vegas,"[Japanese, Restaurants]",-115.1712045,36.1116957,87
Terrace Pointe Cafe,Las Vegas,"[American (New), Restaurants]",-115.1677039,36.12596392,405
Prime,Las Vegas,"[Bars, Steakhouses, Nightlife, Restaurants]",-115.177001,36.11199,430
Drugstore Cafe,Las Vegas,[Restaurants],-115.1657996,36.1268238,80
Pinot Brasserie,Las Vegas,"[Steakhouses, French, Restaurants]",-115.169553,36.121792,143
The Cafe at Monte Carlo,Las Vegas,"[Sandwiches, American (Traditional), Cafes, Restaurants]",-115.1780638,36.10420481,132
The Coffee Shop,Las Vegas,"[Food, Coffee & Tea, American (Traditional), Restaurants]",-115.136389,36.175,112
Maggiano's Little Italy,Las Vegas,"[Restaurants, Italian]",-115.172986,36.128222,704
Carnival World Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1893946,36.11788994,1176
IHOP,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.1715795,36.0536699,108
Tamba,Las Vegas,"[Indian, Restaurants]",-115.17204,36.106542,275
Pizzeria Francesco's,Las Vegas,"[Restaurants, Pizza, Italian]",-115.1765084,36.12038056,54
Flavors The Buffet,Las Vegas,"[Buffets, Restaurants]",-115.172435,36.11992826,390
In-N-Out Burger,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1805678,36.1448586,214
Le Village Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1699689,36.11293028,1424
Noodle Asia,Las Vegas,"[Chinese, Restaurants]",-115.17106,36.12008,603
Fiamma Trattoria & Bar,Las Vegas,"[Wine Bars, Bars, Restaurants, Nightlife, Italian]",-115.172953,36.10156,496
Le Cafe Ile Saint Louis,Las Vegas,"[Food, Coffee & Tea, Breakfast & Brunch, French, Restaurants]",-115.170958,36.112535,338
Sahara Buffet,Las Vegas,"[Buffets, Restaurants]",-115.156483,36.142229,44
Denny's,Las Vegas,"[American (Traditional), Restaurants]",-115.171448,36.120894,68
Victorian Cafe,Las Vegas,"[American (Traditional), Chinese, Restaurants]",-115.171781,36.115023,157
Noodles,Las Vegas,"[Korean, Asian Fusion, Dim Sum, Chinese, Restaurants]",-115.1763005,36.11226905,554
Kahunaville Island Restaurant,Las Vegas,"[Bars, American (Traditional), Caribbean, Nightlife, Restaurants]",-115.146372,36.124423,396
Phil's Italian Steak House,Las Vegas,"[Steakhouses, Restaurants]",-115.1711726,36.1240302,79
The Prime Rib Loft,Las Vegas,"[Steakhouses, Restaurants]",-115.2022722,36.1057107,117
Fleur by Hubert Keller,Las Vegas,"[Tapas/Small Plates, Restaurants]",-115.1751119,36.09208085,792
L'Atelier de Joel Robuchon,Las Vegas,"[French, Restaurants]",-115.1705414,36.10259007,702
Il Mulino New York,Las Vegas,"[Restaurants, Italian]",-115.1711298,36.128561,158
The Salt Lick Bar-BQ,Las Vegas,"[Barbeque, Restaurants]",-115.3344727,36.1556178,37
Kimchi Korean Bbq,Las Vegas,"[Korean, Barbeque, Restaurants]",-115.1645622,36.1314967,136
Tintoretto Restaurant and Bakery,Las Vegas,"[Food, Bakeries, Coffee & Tea, Restaurants, Italian]",-115.1701939,36.1226902,111
